gmDate,gmTime,seasTyp,offLNm1,offFNm1,offLNm2,offFNm2,offLNm3,offFNm3,teamAbbr,teamConf,teamDiv,teamLoc,teamRslt,teamMin,teamDayOff,teamPTS,teamAST,teamTO,teamSTL,teamBLK,teamPF,teamFGA,teamFGM,teamFG%,team2PA,team2PM,team2P%,team3PA,team3PM,team3P%,teamFTA,teamFTM,teamFT%,teamORB,teamDRB,teamTRB,teamPTS1,teamPTS2,teamPTS3,teamPTS4,teamPTS5,teamPTS6,teamPTS7,teamPTS8,teamTREB%,teamASST%,teamTS%,teamEFG%,teamOREB%,teamDREB%,teamTO%,teamSTL%,teamBLK%,teamBLKR,teamPPS,teamFIC,teamFIC40,teamOrtg,teamDrtg,teamEDiff,teamPlay%,teamAR,teamAST/TO,teamSTL/TO,opptAbbr,opptConf,opptDiv,opptLoc,opptRslt,opptMin,opptDayOff,opptPTS,opptAST,opptTO,opptSTL,opptBLK,opptPF,opptFGA,opptFGM,opptFG%,oppt2PA,oppt2PM,oppt2P%,oppt3PA,oppt3PM,oppt3P%,opptFTA,opptFTM,opptFT%,opptORB,opptDRB,opptTRB,opptPTS1,opptPTS2,opptPTS3,opptPTS4,opptPTS5,opptPTS6,opptPTS7,opptPTS8,opptTREB%,opptASST%,opptTS%,opptEFG%,opptOREB%,opptDREB%,opptTO%,opptSTL%,opptBLK%,opptBLKR,opptPPS,opptFIC,opptFIC40,opptOrtg,opptDrtg,opptEDiff,opptPlay%,opptAR,opptAST/TO,opptSTL/TO,poss,pace
2016-11-23,07:00,Regular,Smith,Aaron,Brothers,Tony,Wood,Leon,ORL,East,Southeast,Home,Loss,238,1,87,17,11,9,8,19,91,33,0.3626,66,26,0.3939,25,7,0.28,23,14,0.6087,11,33,44,22,22,22,21,0,0,0,0,50.0,51.5152,0.4302,0.4011,22.449,84.6154,9.8109,9.4994,8.4439,12.1212,0.956,59.375,49.895,91.8279,97.1054,-5.2775,0.3626,13.166,1.5455,81.8182,PHO,West,Pacific,Away,Win,241,2,92,15,17,6,7,20,73,33,0.4521,51,24,0.4706,22,9,0.4091,22,17,0.7727,6,38,44,24,22,22,24,0,0,0,0,50.0,45.4545,0.5564,0.5137,13.6364,86.3636,17.0546,6.333,7.3885,13.7255,1.2603,64.5,53.527,97.1054,91.8279,5.2775,0.3929,13.0799,0.8824,35.2941,94.7424,95.5386
2016-11-23,07:00,Regular,Buchert,Nick,Fraher,Pat,Richardson,Derek,MEM,West,Southwest,Away,Win,290,2,104,24,15,13,9,28,99,38,0.3838,70,28,0.4,29,10,0.3448,24,18,0.75,9,37,46,20,23,20,23,5,13,0,0,45.098,63.1579,0.4746,0.4343,15.7895,82.2222,12.0424,11.2331,7.7767,12.8571,1.0505,74.5,51.3793,89.8645,85.5441,4.3204,0.3619,16.1551,1.6,86.6667,PHI,East,Atlantic,Home,Loss,290,2,99,24,27,9,10,32,93,35,0.3763,57,23,0.4035,36,12,0.3333,23,17,0.7391,8,48,56,26,25,20,15,5,8,0,0,54.902,68.5714,0.48,0.4409,14.2857,85.7143,20.7501,7.7767,8.6408,17.5439,1.0645,64.625,44.569,85.5441,89.8645,-4.3204,0.3125,15.5723,0.8889,33.3333,115.7298,95.7764
2016-11-23,07:00,Regular,Buchert,Nick,Fraher,Pat,Richardson,Derek,PHI,East,Atlantic,Home,Loss,290,2,99,24,27,9,10,32,93,35,0.3763,57,23,0.4035,36,12,0.3333,23,17,0.7391,8,48,56,26,25,20,15,5,8,0,0,54.902,68.5714,0.48,0.4409,17.7778,84.2105,20.7501,7.7767,8.6408,17.5439,1.0645,64.625,44.569,85.5441,89.8645,-4.3204,0.3125,15.5723,0.8889,33.3333,MEM,West,Southwest,Away,Win,290,2,104,24,15,13,9,28,99,38,0.3838,70,28,0.4,29,10,0.3448,24,18,0.75,9,37,46,20,23,20,23,5,13,0,0,45.098,63.1579,0.4746,0.4343,19.5652,80.4348,12.0424,11.2331,7.7767,12.8571,1.0505,74.5,51.3793,89.8645,85.5441,4.3204,0.3619,16.1551,1.6,86.6667,115.7298,95.7764
2016-11-23,07:30,Regular,Blair,Curtis,Corbin,Sean,Phillips,Jason,BOS,East,Atlantic,Away,Win,241,1,111,26,14,13,6,22,98,45,0.4592,60,30,0.5,38,15,0.3947,8,6,0.75,12,39,51,30,21,28,32,0,0,0,0,53.125,57.7778,0.5467,0.5357,25.0,81.25,12.1191,12.7208,5.8711,10.0,1.1327,95.75,79.4606,108.6159,90.024,18.5919,0.45,18.372,1.8571,92.8571,BKN,East,Atlantic,Home,Loss,240,3,92,18,19,7,7,12,86,34,0.3953,55,24,0.4364,31,10,0.3226,22,14,0.6364,9,36,45,16,33,17,26,0,0,0,0,46.875,52.9412,0.4808,0.4535,20.0,80.0,16.5678,6.8497,6.8497,12.7273,1.0698,62.25,51.875,90.024,108.6159,-18.5919,0.3542,13.5665,0.9474,36.8421,102.195,101.771
2016-11-23,07:30,Regular,Blair,Curtis,Corbin,Sean,Phillips,Jason,BKN,East,Atlantic,Home,Loss,240,3,92,18,19,7,7,12,86,34,0.3953,55,24,0.4364,31,10,0.3226,22,14,0.6364,9,36,45,16,33,17,26,0,0,0,0,46.875,52.9412,0.4808,0.4535,18.75,75.0,16.5678,6.8497,6.8497,12.7273,1.0698,62.25,51.875,90.024,108.6159,-18.5919,0.3542,13.5665,0.9474,36.8421,BOS,East,Atlantic,Away,Win,241,1,111,26,14,13,6,22,98,45,0.4592,60,30,0.5,38,15,0.3947,8,6,0.75,12,39,51,30,21,28,32,0,0,0,0,53.125,57.7778,0.5467,0.5357,23.5294,76.4706,12.1191,12.7208,5.8711,10.0,1.1327,95.75,79.4606,108.6159,90.024,18.5919,0.45,18.372,1.8571,92.8571,102.195,102.195
2016-11-23,07:30,Regular,Fitzgerald,Kane,Van Duyne,Justin,Richardson,Leroy,MIA,East,Southeast,Away,Loss,239,2,84,19,14,5,4,22,75,27,0.36,49,20,0.4082,26,7,0.2692,30,23,0.7667,7,30,37,16,26,22,20,0,0,0,0,43.0233,70.3704,0.4762,0.4067,15.2174,75.0,13.6986,5.3414,4.2731,8.1633,1.12,49.0,41.0042,89.7361,114.3067,-24.5706,0.3293,15.6766,1.3571,35.7143,DET,East,Central,Home,Win,238,2,107,22,14,8,7,19,81,40,0.4938,62,34,0.5484,19,6,0.3158,25,21,0.84,10,39,49,28,28,30,21,0,0,0,0,56.9767,55.0,0.5815,0.5309,20.4082,79.5918,13.2075,8.5463,7.478,11.2903,1.321,89.625,75.3151,114.3067,89.7361,24.5706,0.4706,17.1875,1.5714,57.1429,93.6078,93.9995
2016-11-23,07:30,Regular,Fitzgerald,Kane,Van Duyne,Justin,Richardson,Leroy,DET,East,Central,Home,Win,238,2,107,22,14,8,7,19,81,40,0.4938,62,34,0.5484,19,6,0.3158,25,21,0.84,10,39,49,28,28,30,21,0,0,0,0,56.9767,55.0,0.5815,0.5309,25.0,84.7826,13.2075,8.5463,7.478,11.2903,1.321,89.625,75.3151,114.3067,89.7361,24.5706,0.4706,17.1875,1.5714,57.1429,MIA,East,Southeast,Away,Loss,239,2,84,19,14,5,4,22,75,27,0.36,49,20,0.4082,26,7,0.2692,30,23,0.7667,7,30,37,16,26,22,20,0,0,0,0,43.0233,70.3704,0.4762,0.4067,18.9189,81.0811,13.6986,5.3414,4.2731,8.1633,1.12,49.0,41.0042,89.7361,114.3067,-24.5706,0.3293,15.6766,1.3571,35.7143,93.6078,94.3944
2016-11-23,08:00,Regular,Adams,Bennie,Spooner,Bill,Ayotte,Mark,TOR,East,Atlantic,Away,Win,240,1,115,28,16,14,7,15,88,43,0.4886,65,31,0.4769,23,12,0.5217,21,17,0.8095,15,23,38,24,30,36,25,0,0,0,0,49.3506,65.1163,0.5913,0.5568,34.8837,67.6471,14.1293,14.541,7.2705,10.7692,1.3068,98.875,82.3958,119.4437,105.9413,13.5024,0.4831,19.8244,1.75,87.5,HOU,West,Southwest,Home,Loss,240,2,102,29,28,6,7,22,78,38,0.4872,36,24,0.6667,42,14,0.3333,12,12,1.0,11,28,39,20,19,35,28,0,0,0,0,50.6494,76.3158,0.6124,0.5769,28.2051,71.7949,25.1618,6.2318,7.2705,19.4444,1.3077,74.0,61.6667,105.9413,119.4437,-13.5024,0.4,20.6729,1.0357,21.4286,96.2797,96.2797
2016-11-23,08:00,Regular,Adams,Bennie,Spooner,Bill,Ayotte,Mark,HOU,West,Southwest,Home,Loss,240,2,102,29,28,6,7,22,78,38,0.4872,36,24,0.6667,42,14,0.3333,12,12,1.0,11,28,39,20,19,35,28,0,0,0,0,50.6494,76.3158,0.6124,0.5769,32.3529,65.1163,25.1618,6.2318,7.2705,19.4444,1.3077,74.0,61.6667,105.9413,119.4437,-13.5024,0.4,20.6729,1.0357,21.4286,TOR,East,Atlantic,Away,Win,240,1,115,28,16,14,7,15,88,43,0.4886,65,31,0.4769,23,12,0.5217,21,17,0.8095,15,23,38,24,30,36,25,0,0,0,0,49.3506,65.1163,0.5913,0.5568,39.4737,60.5263,14.1293,14.541,7.2705,10.7692,1.3068,98.875,82.3958,119.4437,105.9413,13.5024,0.4831,19.8244,1.75,87.5,96.2797,96.2797
2016-11-23,08:30,Regular,Kogut,Marat,Forte,Brian,Washington,Tom,LAC,West,Pacific,Away,Win,240,1,124,26,10,11,4,17,85,43,0.5059,53,28,0.5283,32,15,0.4688,31,23,0.7419,6,37,43,32,36,25,31,0,0,0,0,49.4253,60.4651,0.6285,0.5941,15.0,78.7234,9.2047,11.1457,4.053,7.5472,1.4588,104.875,87.3958,125.6428,105.3778,20.265,0.4831,19.3108,2.6,110.0,DAL,West,Southwest,Home,Loss,238,2,104,23,16,7,3,24,84,38,0.4524,60,27,0.45,24,11,0.4583,18,17,0.9444,10,34,44,26,19,25,34,0,0,0,0,50.5747,60.5263,0.5657,0.5179,22.7273,77.2727,14.8258,7.0927,3.0397,5.0,1.2381,74.75,62.8151,105.3778,125.6428,-20.265,0.4222,17.568,1.4375,43.75,98.6925,98.6925
2016-11-23,08:30,Regular,Kogut,Marat,Forte,Brian,Washington,Tom,DAL,West,Southwest,Home,Loss,238,2,104,23,16,7,3,24,84,38,0.4524,60,27,0.45,24,11,0.4583,18,17,0.9444,10,34,44,26,19,25,34,0,0,0,0,50.5747,60.5263,0.5657,0.5179,21.2766,85.0,14.8258,7.0927,3.0397,5.0,1.2381,74.75,62.8151,105.3778,125.6428,-20.265,0.4222,17.568,1.4375,43.75,LAC,West,Pacific,Away,Win,240,1,124,26,10,11,4,17,85,43,0.5059,53,28,0.5283,32,15,0.4688,31,23,0.7419,6,37,43,32,36,25,31,0,0,0,0,49.4253,60.4651,0.6285,0.5941,13.9535,86.0465,9.2047,11.1457,4.053,7.5472,1.4588,104.875,87.3958,125.6428,105.3778,20.265,0.4831,19.3108,2.6,110.0,98.6925,99.5218
2016-11-23,09:00,Regular,Lindsay,Mark,Taylor,Dedric,Foster,Scott,DEN,West,Northwest,Away,Loss,241,1,83,14,10,5,5,22,88,28,0.3182,61,19,0.3115,27,9,0.3333,31,18,0.5806,14,35,49,27,20,14,22,0,0,0,0,49.0,50.0,0.4083,0.3693,22.9508,89.7436,8.9574,5.0845,5.0845,8.1967,0.9432,48.625,40.3527,84.4033,109.826,-25.4227,0.3333,11.1429,1.4,50.0,UTA,West,Northwest,Home,Win,240,3,108,19,14,4,3,25,79,39,0.4937,53,31,0.5849,26,8,0.3077,31,22,0.7097,4,47,51,36,17,31,24,0,0,0,0,51.0,48.7179,0.5829,0.5443,7.8431,92.1569,13.1283,4.0676,3.0507,5.6604,1.3671,75.875,63.2292,109.826,84.4033,25.4227,0.4382,15.1226,1.3571,28.5714,98.3374,97.9294
2016-11-23,09:00,Regular,Lindsay,Mark,Taylor,Dedric,Foster,Scott,UTA,West,Northwest,Home,Win,240,3,108,19,14,4,3,25,79,39,0.4937,53,31,0.5849,26,8,0.3077,31,22,0.7097,4,47,51,36,17,31,24,0,0,0,0,51.0,48.7179,0.5829,0.5443,10.2564,77.0492,13.1283,4.0676,3.0507,5.6604,1.3671,75.875,63.2292,109.826,84.4033,25.4227,0.4382,15.1226,1.3571,28.5714,DEN,West,Northwest,Away,Loss,241,1,83,14,10,5,5,22,88,28,0.3182,61,19,0.3115,27,9,0.3333,31,18,0.5806,14,35,49,27,20,14,22,0,0,0,0,49.0,50.0,0.4083,0.3693,28.5714,71.4286,8.9574,5.0845,5.0845,8.1967,0.9432,48.625,40.3527,84.4033,109.826,-25.4227,0.3333,11.1429,1.4,50.0,98.3374,98.3374
2016-11-23,09:30,Regular,Lane,Karl,Scott,Kevin,Mauer,Ken,MIN,West,Northwest,Away,Loss,239,2,96,23,17,12,3,19,86,33,0.3837,69,30,0.4348,17,3,0.1765,33,27,0.8182,8,33,41,26,24,18,28,0,0,0,0,47.6744,69.697,0.4775,0.4012,16.3265,89.1892,14.4656,11.3344,2.8336,4.3478,1.1163,63.375,53.0335,90.6755,110.5108,-19.8353,0.3474,16.3678,1.3529,70.5882,NO,West,Southwest,Home,Win,242,1,117,27,17,10,6,21,83,45,0.5422,59,36,0.6102,24,9,0.375,23,18,0.7826,4,41,45,31,22,36,28,0,0,0,0,52.3256,60.0,0.6282,0.5964,8.8889,91.1111,15.4377,9.4454,5.6672,10.1695,1.4096,96.375,79.6488,110.5108,90.6755,19.8353,0.4688,19.6908,1.5882,58.8235,105.872,106.315
2016-11-23,09:30,Regular,Lane,Karl,Scott,Kevin,Mauer,Ken,NO,West,Southwest,Home,Win,242,1,117,27,17,10,6,21,83,45,0.5422,59,36,0.6102,24,9,0.375,23,18,0.7826,4,41,45,31,22,36,28,0,0,0,0,52.3256,60.0,0.6282,0.5964,10.8108,83.6735,15.4377,9.4454,5.6672,10.1695,1.4096,96.375,79.6488,110.5108,90.6755,19.8353,0.4688,19.6908,1.5882,58.8235,MIN,West,Northwest,Away,Loss,239,2,96,23,17,12,3,19,86,33,0.3837,69,30,0.4348,17,3,0.1765,33,27,0.8182,8,33,41,26,24,18,28,0,0,0,0,47.6744,69.697,0.4775,0.4012,19.5122,80.4878,14.4656,11.3344,2.8336,4.3478,1.1163,63.375,53.0335,90.6755,110.5108,-19.8353,0.3474,16.3678,1.3529,70.5882,105.872,104.997
2016-11-23,10:30,Regular,Barnaky,Brent,Anderson,Steven,Capers,James,LAL,West,Pacific,Away,Loss,238,1,106,22,12,5,1,25,93,40,0.4301,73,32,0.4384,20,8,0.4,22,18,0.8182,7,30,37,26,23,29,28,0,0,0,0,43.5294,55.0,0.5162,0.4731,14.2857,83.3333,10.4639,4.7662,0.9532,1.3699,1.1398,61.0,51.2605,101.0438,142.0333,-40.9895,0.4082,16.096,1.8333,41.6667,GS,West,Pacific,Home,Win,241,2,149,47,10,7,5,20,86,53,0.6163,50,34,0.68,36,19,0.5278,35,24,0.6857,6,42,48,41,39,26,43,0,0,0,0,56.4706,88.6792,0.7347,0.7267,12.5,87.5,8.9767,6.6727,4.7662,10.0,1.7326,147.875,122.7178,142.0333,101.0438,40.9895,0.5889,29.6717,4.7,70.0,104.905,105.7866
2016-11-23,10:30,Regular,Barnaky,Brent,Anderson,Steven,Capers,James,GS,West,Pacific,Home,Win,241,2,149,47,10,7,5,20,86,53,0.6163,50,34,0.68,36,19,0.5278,35,24,0.6857,6,42,48,41,39,26,43,0,0,0,0,56.4706,88.6792,0.7347,0.7267,16.6667,85.7143,8.9767,6.6727,4.7662,10.0,1.7326,147.875,122.7178,142.0333,101.0438,40.9895,0.5889,29.6717,4.7,70.0,LAL,West,Pacific,Away,Loss,238,1,106,22,12,5,1,25,93,40,0.4301,73,32,0.4384,20,8,0.4,22,18,0.8182,7,30,37,26,23,29,28,0,0,0,0,43.5294,55.0,0.5162,0.4731,18.9189,81.0811,10.4639,4.7662,0.9532,1.3699,1.1398,61.0,51.2605,101.0438,142.0333,-40.9895,0.4082,16.096,1.8333,41.6667,104.905,104.4697
2016-11-23,10:30,Regular,Goble,John,Ervin,Mitchell,Stafford,Derrick,OKC,West,Northwest,Away,Loss,240,1,101,18,9,7,7,21,76,32,0.4211,51,25,0.4902,25,7,0.28,38,30,0.7895,5,33,38,27,21,27,26,0,0,0,0,45.2381,56.25,0.5447,0.4671,12.5,75.0,8.8478,7.2637,7.2637,13.7255,1.3289,72.0,60.0,104.8044,120.3694,-15.565,0.4,15.0351,2.0,77.7778,SAC,West,Pacific,Home,Win,241,3,116,26,11,4,1,23,94,44,0.4681,66,32,0.4848,28,12,0.4286,17,16,0.9412,11,35,46,27,24,36,29,0,0,0,0,54.7619,59.0909,0.5715,0.5319,23.913,76.087,9.7795,4.1507,1.0377,1.5152,1.234,84.875,70.4357,120.3694,104.8044,15.565,0.4681,18.7753,2.3636,36.3636,96.37,96.37
2016-11-23,10:30,Regular,Goble,John,Ervin,Mitchell,Stafford,Derrick,SAC,West,Pacific,Home,Win,241,3,116,26,11,4,1,23,94,44,0.4681,66,32,0.4848,28,12,0.4286,17,16,0.9412,11,35,46,27,24,36,29,0,0,0,0,54.7619,59.0909,0.5715,0.5319,25.0,87.5,9.7795,4.1507,1.0377,1.5152,1.234,84.875,70.4357,120.3694,104.8044,15.565,0.4681,18.7753,2.3636,36.3636,OKC,West,Northwest,Away,Loss,240,1,101,18,9,7,7,21,76,32,0.4211,51,25,0.4902,25,7,0.28,38,30,0.7895,5,33,38,27,21,27,26,0,0,0,0,45.2381,56.25,0.5447,0.4671,13.1579,86.8421,8.8478,7.2637,7.2637,13.7255,1.3289,72.0,60.0,104.8044,120.3694,-15.565,0.4,15.0351,2.0,77.7778,96.37,95.9701
2016-11-25,01:00,Regular,Fitzgerald,Kane,Van Duyne,Justin,Davis,Marc,SA,West,Southwest,Away,Win,240,1,109,24,17,4,8,12,81,38,0.4691,57,27,0.4737,24,11,0.4583,25,22,0.88,13,32,45,22,24,29,34,0,0,0,0,55.5556,63.1579,0.5924,0.537,31.7073,80.0,15.5963,4.2661,8.5322,14.0351,1.3457,88.875,74.0625,116.2517,109.8525,6.3992,0.4471,18.0451,1.4118,23.5294,BOS,East,Atlantic,Home,Loss,240,1,103,32,10,8,4,21,91,42,0.4615,57,30,0.5263,34,12,0.3529,9,7,0.7778,8,28,36,32,16,26,29,0,0,0,0,44.4444,76.1905,0.5423,0.5275,22.2222,77.7778,9.5274,8.5322,4.2661,7.0175,1.1319,83.875,69.8958,109.8525,116.2517,-6.3992,0.4516,23.3645,3.2,80.0,93.7621,93.7621
2016-11-25,01:00,Regular,Fitzgerald,Kane,Van Duyne,Justin,Davis,Marc,BOS,East,Atlantic,Home,Loss,240,1,103,32,10,8,4,21,91,42,0.4615,57,30,0.5263,34,12,0.3529,9,7,0.7778,8,28,36,32,16,26,29,0,0,0,0,44.4444,76.1905,0.5423,0.5275,20.0,68.2927,9.5274,8.5322,4.2661,7.0175,1.1319,83.875,69.8958,109.8525,116.2517,-6.3992,0.4516,23.3645,3.2,80.0,SA,West,Southwest,Away,Win,240,1,109,24,17,4,8,12,81,38,0.4691,57,27,0.4737,24,11,0.4583,25,22,0.88,13,32,45,22,24,29,34,0,0,0,0,55.5556,63.1579,0.5924,0.537,28.8889,71.1111,15.5963,4.2661,8.5322,14.0351,1.3457,88.875,74.0625,116.2517,109.8525,6.3992,0.4471,18.0451,1.4118,23.5294,93.7621,93.7621
2016-11-25,07:00,Regular,Dalen,Eric,Phillips,Jason,Ransom,Phenizee,WAS,East,Southeast,Away,Win,241,4,94,26,12,10,4,17,88,40,0.4545,59,34,0.5763,29,6,0.2069,10,8,0.8,7,30,37,26,22,24,22,0,0,0,0,43.0233,65.0,0.5087,0.4886,16.6667,68.1818,11.4943,10.6885,4.2754,6.7797,1.0682,73.25,60.7884,100.4719,97.2653,3.2066,0.4301,19.9387,2.1667,83.3333,ORL,East,Southeast,Home,Loss,239,2,91,18,19,5,7,16,80,35,0.4375,57,28,0.4912,23,7,0.3043,20,14,0.7,14,35,49,14,24,30,23,0,0,0,0,56.9767,51.4286,0.5124,0.4813,28.5714,71.4286,17.6252,5.3442,7.4819,12.2807,1.1375,66.75,55.8577,97.2653,100.4719,-3.2066,0.4118,14.3084,0.9474,26.3158,93.5585,93.1703
2016-11-25,07:00,Regular,Dalen,Eric,Phillips,Jason,Ransom,Phenizee,ORL,East,Southeast,Home,Loss,239,2,91,18,19,5,7,16,80,35,0.4375,57,28,0.4912,23,7,0.3043,20,14,0.7,14,35,49,14,24,30,23,0,0,0,0,56.9767,51.4286,0.5124,0.4813,31.8182,83.3333,17.6252,5.3442,7.4819,12.2807,1.1375,66.75,55.8577,97.2653,100.4719,-3.2066,0.4118,14.3084,0.9474,26.3158,WAS,East,Southeast,Away,Win,241,4,94,26,12,10,4,17,88,40,0.4545,59,34,0.5763,29,6,0.2069,10,8,0.8,7,30,37,26,22,24,22,0,0,0,0,43.0233,65.0,0.5087,0.4886,18.9189,81.0811,11.4943,10.6885,4.2754,6.7797,1.0682,73.25,60.7884,100.4719,97.2653,3.2066,0.4301,19.9387,2.1667,83.3333,93.5585,93.95
2016-11-25,07:30,Regular,Cutler,Kevin,Callahan,Mike,Collins,Derrick,DAL,West,Southwest,Away,Loss,239,1,90,29,14,5,4,21,91,37,0.4066,56,29,0.5179,35,8,0.2286,12,8,0.6667,11,28,39,16,22,17,35,0,0,0,0,45.3488,78.3784,0.4674,0.4505,22.449,75.6757,12.695,5.1414,4.1131,7.1429,0.989,62.75,52.5105,92.5455,131.6202,-39.0747,0.3936,20.8214,2.0714,35.7143,CLE,East,Central,Home,Win,240,2,128,30,14,9,3,16,85,43,0.5059,42,23,0.5476,43,20,0.4651,24,22,0.9167,9,38,47,36,36,24,32,0,0,0,0,54.6512,69.7674,0.6697,0.6235,19.1489,80.8511,12.7784,9.2545,3.0848,7.1429,1.5059,112.75,93.9583,131.6202,92.5455,39.0747,0.4778,21.4961,2.1429,64.2857,97.2495,97.6564
2016-11-25,07:30,Regular,Cutler,Kevin,Callahan,Mike,Collins,Derrick,CLE,East,Central,Home,Win,240,2,128,30,14,9,3,16,85,43,0.5059,42,23,0.5476,43,20,0.4651,24,22,0.9167,9,38,47,36,36,24,32,0,0,0,0,54.6512,69.7674,0.6697,0.6235,24.3243,77.551,12.7784,9.2545,3.0848,7.1429,1.5059,112.75,93.9583,131.6202,92.5455,39.0747,0.4778,21.4961,2.1429,64.2857,DAL,West,Southwest,Away,Loss,239,1,90,29,14,5,4,21,91,37,0.4066,56,29,0.5179,35,8,0.2286,12,8,0.6667,11,28,39,16,22,17,35,0,0,0,0,45.3488,78.3784,0.4674,0.4505,28.2051,71.7949,12.695,5.1414,4.1131,7.1429,0.989,62.75,52.5105,92.5455,131.6202,-39.0747,0.3936,20.8214,2.0714,35.7143,97.2495,97.2495
2016-11-25,07:30,Regular,Blair,Curtis,Kirkland,Courtney,Smith,Michael,LAC,West,Pacific,Away,Loss,240,1,97,26,14,4,6,16,73,35,0.4795,52,28,0.5385,21,7,0.3333,26,20,0.7692,6,26,32,23,25,32,17,0,0,0,0,43.2432,74.2857,0.5744,0.5274,15.3846,74.2857,14.2219,4.3928,6.5892,11.5385,1.3288,72.0,60.0,106.5247,118.6048,-12.0801,0.4321,20.8936,1.8571,28.5714,DET,East,Central,Home,Win,239,2,108,26,10,7,0,22,90,47,0.5222,71,38,0.5352,19,9,0.4737,7,5,0.7143,9,33,42,35,22,25,26,0,0,0,0,56.7568,55.3191,0.5801,0.5722,21.4286,78.5714,9.7012,7.6873,0.0,0.0,1.2,83.625,69.9791,118.6048,106.5247,12.0801,0.5165,20.1425,2.6,70.0,91.0587,91.0587
2016-11-25,07:30,Regular,Blair,Curtis,Kirkland,Courtney,Smith,Michael,DET,East,Central,Home,Win,239,2,108,26,10,7,0,22,90,47,0.5222,71,38,0.5352,19,9,0.4737,7,5,0.7143,9,33,42,35,22,25,26,0,0,0,0,56.7568,55.3191,0.5801,0.5722,25.7143,84.6154,9.7012,7.6873,0.0,0.0,1.2,83.625,69.9791,118.6048,106.5247,12.0801,0.5165,20.1425,2.6,70.0,LAC,West,Pacific,Away,Loss,240,1,97,26,14,4,6,16,73,35,0.4795,52,28,0.5385,21,7,0.3333,26,20,0.7692,6,26,32,23,25,32,17,0,0,0,0,43.2432,74.2857,0.5744,0.5274,18.75,81.25,14.2219,4.3928,6.5892,11.5385,1.3288,72.0,60.0,106.5247,118.6048,-12.0801,0.4321,20.8936,1.8571,28.5714,91.0587,91.4397
2016-11-25,07:30,Regular,Kogut,Marat,Buchert,Nick,Williams,James,CHA,East,Southeast,Away,Loss,265,2,111,25,13,6,4,14,93,43,0.4624,64,35,0.5469,29,8,0.2759,27,17,0.6296,10,36,46,28,28,18,30,7,0,0,0,45.5446,58.1395,0.5292,0.5054,19.2308,73.4694,11.0282,5.6885,3.7924,6.25,1.1935,83.125,62.7358,105.2379,107.1341,-1.8962,0.4479,17.4972,1.9231,46.1538,NY,East,Atlantic,Home,Win,266,3,113,26,17,9,8,21,97,45,0.4639,69,34,0.4928,28,11,0.3929,13,12,0.9231,13,42,55,30,22,27,25,9,0,0,0,54.4554,57.7778,0.55,0.5206,23.6364,76.3636,14.1998,8.5328,7.5847,11.5942,1.1649,95.375,71.7105,107.1341,105.2379,1.8962,0.4455,17.8424,1.5294,52.9412,105.4753,95.5248
2016-11-25,07:30,Regular,Kogut,Marat,Buchert,Nick,Williams,James,NY,East,Atlantic,Home,Win,266,3,113,26,17,9,8,21,97,45,0.4639,69,34,0.4928,28,11,0.3929,13,12,0.9231,13,42,55,30,22,27,25,9,0,0,0,54.4554,57.7778,0.55,0.5206,26.5306,80.7692,14.1998,8.5328,7.5847,11.5942,1.1649,95.375,71.7105,107.1341,105.2379,1.8962,0.4455,17.8424,1.5294,52.9412,CHA,East,Southeast,Away,Loss,265,2,111,25,13,6,4,14,93,43,0.4624,64,35,0.5469,29,8,0.2759,27,17,0.6296,10,36,46,28,28,18,30,7,0,0,0,45.5446,58.1395,0.5292,0.5054,21.7391,78.2609,11.0282,5.6885,3.7924,6.25,1.1935,83.125,62.7358,105.2379,107.1341,-1.8962,0.4479,17.4972,1.9231,46.1538,105.4753,95.1657
2016-11-25,07:30,Regular,Brothers,Tony,Corbin,Sean,Goble,Jacyn,CHI,East,Central,Away,Win,241,2,105,24,14,10,5,17,90,40,0.4444,69,34,0.4928,21,6,0.2857,26,19,0.7308,11,40,51,23,34,33,15,0,0,0,0,51.5152,60.0,0.5175,0.4778,21.5686,83.3333,12.1275,9.9862,4.9931,7.2464,1.1667,85.25,70.7469,104.8549,88.877,15.9779,0.4301,17.2117,1.7143,71.4286,PHI,East,Atlantic,Home,Loss,242,2,89,18,19,7,8,21,78,31,0.3974,56,22,0.3929,22,9,0.4091,22,18,0.8182,8,40,48,19,28,17,25,0,0,0,0,48.4848,58.0645,0.5075,0.4551,16.6667,83.3333,17.8103,6.9903,7.9889,14.2857,1.141,63.75,52.686,88.877,104.8549,-15.9779,0.3483,14.437,0.9474,36.8421,100.1384,99.7229
